model,node,inference_time,power
mobilenetv1.tflite,10,83.5252,582.2548915289321 808.9423858283279 1688.2537042939334 685.0883733758291 1833.8649908346465 1369.771912161029 716.4335554310528 1422.4179402680195 1607.263634870675 1673.7031840864677 838.0263131125678 1543.1865988990064 1895.7260408685238 1749.959309620382 1682.4369589778041 2147.5654648295535 1135.5269385652334 2351.4824143094656 2002.0358342049217 1973.7691246851014 1448.1325632802032 1505.413270959019 748.6697433716456 1612.7662475552693 1705.4371489025907 1564.5440696376124 1583.044133767941 1538.9053420796597 1925.157856243729 854.9693103597483 1311.6694397507213 1496.8295430568849 1613.583076345777 790.5897394574564 512.4137055238908
mobilenetv1.tflite,11,87.9467,1503.829090629824 560.6619834396429 1879.6477157793693 992.976481965696 923.4319556371333 2012.866739582729 1899.0305219945951 747.3875348879772 1640.1609519222484 1836.0433187958088 1853.1263225514672 805.2932710937358 1675.3391852964787 1936.974495713818 2430.2322314072635 2127.6204035077485 2372.215807390284 2275.453654284681 876.3558253318257 1624.8489840150964 1202.9394956637589 1757.6452654112247 1944.1383180345688 1910.653042478507 1643.195331605293 727.1334022485113 2039.8781002609446 616.4507998985256 1859.7419558734903 816.138861942594 928.0543689661964 1610.8638478542887 1345.1881639609535 1317.2065573717714 586.839539341629
mobilenetv1.tflite,12,86.255,712.3022720085677 2056.892433329096 361.13225092277565 784.1583770334538 1711.9325167799652 681.6111369287107 752.5712527997163 2220.117134010109 1956.4974392152299 1203.5344055608202 1952.8509609414327 2081.28273301269 841.3536691952393 932.4133260728807 1607.590698840789 1658.0970318753969 1853.7757542705403 1839.2397609034867 2095.292038374281 1813.2915775475406 1890.2247300834354 2116.831867442415 1839.0259501951177 1855.4773456776554 836.896794417758 1350.7726944999251 2082.803014968438 2154.78569331996 2201.3441300909894 2086.0878284508617 2289.215960226913 1120.6111742442451 255.89265076071044 898.747893593059 942.6985693557812
mobilenetv1.tflite,13,105.23,1850.972545645574 1614.9119402670906 426.428822853064 1644.0177894297738 869.9667400007693 1280.3676908715038 2159.278674000953 1823.2981157343709 714.6949566870254 2092.5195256418556 1623.4894691417305 2267.049055991996 2412.235213097971 866.5079525558085 1431.536662592205 2324.5438844301375 1898.3152078606174 1905.014220922145 567.2520827665188 1014.6257863252004 1592.1133155897123 452.2675948487962 2077.038103927183 862.4495021084175 84.11883566152692 428.65754192118766 1170.1070512902772 992.2031093676973 84.09611933653319 781.4528132117251 2211.777647769234 568.7095035788186 1256.9900445067915 1129.5704722328603 1829.230964723056 1967.262192402865 1867.7854695268445 1215.379749081715 2192.190063589994 2074.400163090742 1984.7182064509338 1920.6377946211405 1560.2093809724263 359.12758394787096
mobilenetv1.tflite,14,126.773,1011.1815002509816 2054.7348560196924 494.4749693897186 936.3019985533715 2531.3830902299387 791.3962068927455 1811.9377355464417 872.4322434383516 83.48978413942595 82.86195453215282 708.1358199268954 2195.9101502967205 735.2664344780254 737.5804364777741 2006.8824523013645 728.4681662668256 1803.9917077928856 1911.981510780264 744.5863387436879 2239.5730248566892 1652.2779870828463 1818.2751436851875 1125.215353781669 2530.135143680167 2286.042951186578 1975.479226894001 1850.4715814527908 2110.8843688827405 553.6997826048632 896.4883208498586 2026.1614116840044 951.0533575709102 84.12431609777265 803.9690590373234 1880.3150358119533 1336.8216551892974 2164.6537159233258 2572.753697411061 984.5008294171104 556.0995659389038 939.542322525925 1861.7859481711607 442.8491799158283 1744.814097157021 519.5453269502914 1367.327251581414 2106.9714804319724 2223.7937964175444 2070.488226355717 750.0722035111169 1809.2383555398353 398.91971554788734 338.80061240011713
mobilenetv1.tflite,15,95.1142,656.7942859083823 1753.176651125041 2134.2493227666005 756.1356479336087 1982.941741784202 2030.2004498310882 2171.7208045202738 809.387992588323 807.3498732087794 2075.0376179529126 2068.4857832825005 2097.2904158319225 2139.487327085485 1653.6290602288288 85.65386689089206 84.01190490031789 978.622496584033 2090.19649915716 497.6619414607383 1944.5869325437895 775.8600441240363 2053.4644399321683 876.2319620824718 85.69703043214824 443.95631426105354 1064.1130014587595 2610.6476755603994 2451.0475532074292 2436.4702093239043 748.4224833706174 1981.6766636678353 2289.534082761208 2340.814195553169 1386.7127620836272 2720.7918733714264 2080.2784393590573 2529.898699840409 317.30679183085715
mobilenetv1.tflite,16,79.6288,508.6887841445845 1840.7263804643446 658.9321987023216 1422.4481841001905 2287.0073146227323 1858.253278579559 2325.13968583847 2564.320573314063 2017.5753360864978 2500.2418393096536 2542.639629507408 819.4568283299867 1582.451558155667 2059.644255437692 2136.0837645465845 2142.4594130333826 1990.2170430590452 1460.17130878831 86.58281711772672 798.1077737733541 2662.623847854863 856.2037063289167 964.2048083326507 2195.89397998052 908.68801987691 2251.892300659369 2452.6195716550574 667.2307225573178 2679.291436649367 2729.841976925303 2645.757112944621 1452.7291404132163 533.0305586232115
mobilenetv1.tflite,17,104.519,555.9924852194682 2034.6617918168033 483.7430463145569 752.6958536358321 2696.663282105164 1862.7379971996254 2638.373832380073 2603.0129197833594 829.0615297913346 540.9080952205594 847.9371687447141 2481.4592982283007 806.0105709010671 1235.2022774054453 865.9008250431441 898.964952146368 1582.7489525284047 1690.418032578991 2758.8954405212608 732.2097581188559 2219.972000583206 2744.675781931413 2685.5503139014195 649.4293913978737 865.0018549042835 1747.0042650631412 89.35836384254509 83.89385027535884 683.9014260301323 1180.6548412563893 927.5169255927567 1830.1357851595824 2427.8679498391066 1991.3210591160637 1824.8910016067998 2036.607141562672 1012.8287594774238 2054.0898140674576 2630.179724099171 2316.9962069016788 2325.9224113854684 826.9898880162592 917.2228825662011
mobilenetv1.tflite,18,111.538,796.7997717242031 831.4939009747918 2634.035513515529 819.3889148886366 557.3806284565615 2034.6832012488094 1059.4596501706674 2866.1437751090343 957.005685787322 85.02711963372765 84.93915762375548 910.1733614334885 2585.269486396436 1001.2256760389487 86.52123137063066 82.7752359435706 977.8682122438977 1637.4906296120469 508.3490691314354 1948.1320265741706 2342.886976402353 2964.919851114685 3122.732442460108 3356.5802189097953 2662.919153907026 2329.7484230352766 798.3192098538061 2373.3793400013574 810.0223660141683 2127.9955913705744 2264.851165424826 2488.444410360108 553.8256509047928 1414.7376997960678 887.0538033648171 1007.9809095650488 2164.1249714792243 989.7398395232319 1249.4647415396014 899.4723347690298 1876.6661616020206 2516.105251269102 766.0469672465457 2474.7952949519586 356.49933910992456
mobilenetv1.tflite,19,139.438,2323.475646615037 2208.7108237559632 3002.9270273089246 3064.771727703458 2799.130319610811 669.1315014444157 2059.8162288862254 817.0042043074557 1912.5590557257945 951.155741003791 86.04566272498604 297.07113116746234 1400.5987964147662 516.6355251770293 505.10437179812254 2047.2941312548369 1494.7789152837531 1962.7477451698296 3051.487858730022 2858.21869534102 2328.632964970792 2657.835964143601 910.1640971953627 578.2017856223429 1669.4856354585988 1108.3121254000905 3061.917932904812 751.3094390324603 797.4295462469253 2314.1163751255963 716.5322249246934 2727.9795259295215 605.7716855290353 1773.2799617100418 1028.9111862087645 85.4994423795196 185.50824861983318 840.2571629340229 2874.936554460623 390.74593397276374 811.3315078670274 1360.0426865158302 84.59114053136294 239.72154443177175 3238.920893797956 2325.3932682883988 957.7915722125163 776.7980600151507 2302.2153342670545 371.13299824125806 898.6399953256761 1249.9130887386846 84.24693120988756 82.99932611093372 86.90326164395661 917.1686900395258 1301.2678968502928 590.942533726685
mobilenetv1.tflite,20,79.5384,2904.4743773976265 662.0279884361722 84.35505923327558 234.1506041650185 868.6164988867989 1748.7785078040124 414.8266858788395 2036.2581435337584 607.1112812285545 85.26926989398353 305.0585448529459 1576.168761494919 907.9557461510063 83.25769998537704 145.89741500403542 1235.519912048553 1467.3677892388828 2492.1132400844963 2722.957773631697 2205.5471862462346 2284.1222653279597 3038.344683072528 2731.760374490388 3103.2491572095905 3064.229440177904 2926.871978861267 2946.6363493345825 2981.5183945190656 2801.3558189963433 2772.4936993266792 2703.774976942099 2733.635735179905 1965.8140702874036 748.1542591359549
mobilenetv1.tflite,21,66.3987,3452.786733055097 728.6092925887435 2288.403791637603 2684.6014002316106 333.5267964460125 84.33903297783192 530.4869546276615 2127.7021879137897 1029.192473880274 2597.292990550334 805.1920594251994 2924.205194183215 3066.4713923186723 2964.498124740992 3010.6469967504913 3300.741257665775 3176.1385381192845 2547.01133946916 3059.4303874999837 3355.9949589238854 832.2065684750326 1350.38883359999 2946.0411763256516 2898.910097942506 2842.7910459298637 2977.1880984971285 308.32783286012403
mobilenetv1.tflite,22,45.8075,876.3229561352954 1712.826550849402 2709.6332239747157 2843.0185931389333 2758.83676931308 3200.907615860187 3276.201206851303 1295.5969752799513 1136.8271417374183 3314.019173614821 3097.3386607271163 3347.1482238959934 3188.269635229887 3298.970979579271 3188.9911627193665 3199.5054747574745 904.3213938415271 448.51778354098644
mobilenetv1.tflite,23,92.8639,2763.759030465412 1466.7214752485875 1290.0908903974953 1107.8744117294339 2017.8523156812657 3726.830295174904 1561.397127025844 88.14836783275938 296.94638224345675 1605.8849660208214 901.4899927543734 84.72418557243743 344.05277957300757 1861.912101676412 3393.7491839111585 884.3142258445866 2143.7540230299237 3410.63600633475 816.8609697885207 2062.924583943014 3519.4625638329912 3738.9353602385627 1461.3602570668002 3561.9423861530277 3498.2951498182438 3509.262065697333 2901.375837624093 908.4915572548393 3325.9358830383458 670.4481002636242 3788.668749412614 952.1924666354972 1640.9210056386946 2474.7302880297534 845.2697164002167 3429.302969182406 648.1958254839748 2324.65039982066 838.1871059913617
