model,node,cpu_freq,gpu_freq,inference_time,power
mobilenetv1.tflite,20,844800,608000000,25.9422,4212.285685130845 4336.841636442902 4204.860465672282 4229.78651443507 4178.443651986742 4215.428786690331 4319.71501872517 4331.267524566635 4195.7772908103925 4335.922952224541 4252.366676183971 4248.698713468375 4232.044503151774 4271.973741713355 4278.791018421195 4250.623484366514 4270.220701170548 4434.480800116873 4281.860174368927 4277.235117738074 4259.925135231217 4328.4655196833855 4265.312015011863 4305.635116428452 4129.290782099225 4251.606535059903 4241.829051238805 4272.363255697433 4288.137493117718 4645.505544656728 4298.751542625187 4316.97062200305 4401.036201648291 4284.504552010514 4393.440229112792 4359.204123066648 4290.708586737384 4272.761440505345 4293.672903971243 4293.969040704458 4361.094794926372 4368.8558137158825 4278.2039579018 4310.403108278235 4301.908592048022 4291.7590389734605 4258.2652109039245 4230.218095177403 4377.842210747083 4317.622184212111 4264.723399814067 4248.319257529705 4279.275214793579 4284.778117534402 4214.674126282023 4284.652021982964 4258.598185615233 4244.994984039126 4297.193255405339 4283.58084749319 4273.680815838681 4288.2545726317085 4274.714818296006 4283.6541789712965 4350.133472854322 4234.057749135863 4252.357816996039 4308.301645363997 4271.679469581323 4311.092556182413 4364.2646878053965
mobilenetv1.tflite,21,844800,608000000,27.0274,4178.497077131022 4154.476036262065 4646.203197611033 4287.502202136711 4244.229437746937 4269.775377811893 4301.4988285277905 4393.323386174468 4300.713684029957 4240.153120019295 4237.244848028903 4289.719172433924 4360.5537580391265 4264.8610831406595 4251.376087887931 4309.294436793332 4257.168612646259 4285.629714408797 4305.1414397983235 4241.8560891383995 4298.060799124207 4270.644198289647 4303.919577004549 4236.234671007199 4312.857811276492 4260.834016225389 4254.652202476229 4259.5435605281455 4291.225945777945 4282.4043633957735 4276.00047558537 4267.7366331301655 4276.487766116338 4416.239465431214 4338.760031606005 4326.486179759463 4481.963981981406 4333.273360113395 4271.476025029078 4234.263845934603 4340.089506067056 4281.980860852061 4283.285045023123 4391.181611832032 4378.873627416256 4194.173953125439 4325.533094778314 4323.01259357057 4460.3860778814405 4243.888127488971 4305.921586120065 4290.506187158904 4329.093492161278 4342.1774153579545 4238.674382378012 4432.577964789825 4296.774818657686 4261.889585759142 4285.894203280338 4354.339126589744 4301.023700035626 4347.230812071431 4306.320718736561 4318.890780700854 4316.08674373332 4269.239803962349 4451.232256817844 4293.189417431106 4302.459585690047 4272.7663890510785 4287.414825859253 4276.970796877913 4292.530612570606 4275.652383375112
mobilenetv1.tflite,22,844800,608000000,27.9395,4037.6174073679585 4013.1085293294896 4061.2998005627965 4079.415447801735 4288.766026444101 4097.5090420552015 4176.96191263831 4074.551392219251 4056.5093828689864 4163.340308016676 4274.1660469655 4216.610305004632 4238.056891410161 4212.02864395606 4240.538097032331 4364.275939652168 4205.737038423113 4244.901328761845 4319.429108149747 4240.633703950853 4214.195775251494 4249.161820152188 4254.622078282164 4197.175055674021 4237.90738523189 4321.788863536115 4442.62406058278 4261.11923710277 4210.640622062657 4299.09848335598 4253.731117833038 4223.253450577284 4343.393892562597 4225.527452495727 4376.302678773465 4270.163270061055 4332.561243633551 4237.264804764536 4234.483192743463 4170.10358419904 4310.24675743865 4256.896448832499 4277.938426766178 4294.563559271406 4249.586764115537 4281.8929654150725 4282.754424642738 4363.954457426327 4236.143133823335 4277.156062815113 4216.140243645959 4236.752750975999 4375.317091210227 4215.35369750398 4248.567240837621 4208.680252153186 4253.505440807223 4220.323625368293 4442.6935460553295 4299.368072689362 4218.213558678411 4248.18447327974 4242.672625972012 4266.181774015764 4264.538206770539 4270.140080274816 4236.5577592186455 4596.349965433083 4275.686178567098 4425.424187802328 4234.871549162629 4291.383051468141 4251.385636107166 4250.683258876378 4256.060036607391 4303.491911582902 2098.606060400395
mobilenetv1.tflite,23,844800,608000000,29.3129,4098.922861717315 4098.357205022527 4097.940302466201 4092.915850692251 4666.770281049889 4284.145682829874 4297.078863667308 4259.576839201726 4234.802147442244 4276.789640693069 4227.075628660681 4181.706463997464 4310.218410256311 4351.505230689037 4286.053759032326 4292.49807353932 4282.74703168065 4294.924637926497 4230.350287882286 4279.123366163726 4254.183055840618 4260.370130550801 4308.809347767912 4279.536859685212 4260.390197156915 4327.694650405373 4378.637207285734 4302.983545549986 4314.011590140993 4273.439351707051 4359.06089689633 4396.564444954738 4560.100714672757 4298.575377848968 4300.872947845971 4262.1979445402885 4294.067286824662 4300.660692913797 4255.5505540491195 4300.854106523943 4246.96571205754 4249.156190063563 4367.531408884851 4310.453901191174 4214.808100349029 4201.887702979027 4307.2670385433175 4120.7776486580915 4003.7415931638398 3949.701927433122 3848.348102486624 3901.9417954841215 3931.938387649685 3992.466819577677 3969.0531306308435 3954.1224548506502 4308.259125971777 4214.810125392392 4230.2008067670995 4264.4768321207 4286.530588053319 4253.322323293772 4270.549088801398 4297.147726257371 4266.994920956555 4241.152679503379 4330.669653539905 4328.888780875803 4245.575894798141 4262.687258316752 4239.379809292873 4430.528978479094 4267.753881388418 4223.69033047597 4260.3267456841495 4244.2334727692705 4243.210577752011 4205.668089792524 4233.411868509158 4363.697822488157
mobilenetv1.tflite,24,844800,608000000,30.023,4127.87016215758 4217.837534574306 4250.948458813683 4251.0926047512585 4163.739387086699 4233.704953058507 4225.5672852208845 4292.17600677589 4225.049916488209 4260.003836559398 4280.20613716776 4253.785493504426 4247.636160115066 4264.524744846527 4266.59638994219 4209.961849544292 4260.607750970211 4658.585159652018 4272.323096385309 4233.844418235461 4217.550183568405 4314.406928136571 4394.0240895398065 4239.142820595782 4299.301449843869 4248.0615763539045 4258.225222636209 4245.250704274543 4254.477071447343 4281.700221392576 4261.817433607062 4277.739728050142 4277.423446750972 4221.765138485075 4261.274935993464 4318.875933635056 4294.1931491471605 4259.180857633709 4296.967953212129 4285.118975873715 4298.046836542617 4261.0959245646445 4278.215563024623 4237.2130717616865 4395.566129605589 4252.210560254063 4365.859584106668 4393.381795345315 4266.1206321469745 4295.693065616992 4336.7159873764485 4224.274701062803 4283.592300678256 4271.0058708545275 4421.793364760066 4362.63874725368 4329.626460405504 4345.738411029873 4348.708759850942 4258.227892532665 4292.970388367873 4300.61478172921 4306.058511955434 4603.590671014924 4281.572406796225 4303.2288836400885 4425.637876281373 4284.743653407521 4259.234140816166 4280.971469016362 4376.299590054942 4296.409128128502 4257.414356686777 4276.212046822023 4274.073976677845 4413.533175720694 4387.15141879913 4834.171174032753 4736.3610976432665 5369.209424763648 4972.970578665191 4328.809032046922
mobilenetv1.tflite,25,844800,608000000,30.9026,4511.706384148312 4245.807136220259 4271.478851117854 4141.785440446111 4172.0519145406 4229.648397156778 4409.6002247702245 4260.362776189522 4238.382508255308 4259.739397648541 4259.974729755303 4213.420393281253 4424.8450067356025 4333.925489374624 4388.76608524339 4313.652156076438 4276.211983179384 4411.419505829015 4308.708555886545 4240.745743819326 4253.792442024253 4314.134774410197 4214.421831103289 4284.85543176608 4260.230364282927 4315.164557558238 4300.404600958918 4259.905686212446 4322.048269129302 4201.328247256313 4254.253057643399 4314.711718680031 4262.985818214649 4330.730721807642 4157.771268911273 4333.565721255723 4255.464134874015 4213.896502732841 4255.2317451616545 4358.425885798757 4371.888877037403 4244.562181858442 4180.988069516129 4252.242958444528 4294.45786728562 4267.988142936068 4299.475612834284 4379.437245931247 4226.2203987772355 4226.949580535211 4350.425061955154 4297.8301148490655 4274.201566949925 4443.3853531538325 4401.7807253848 4285.996655294702 4197.132668807342 4287.7620213594555 4277.6181019921805 4250.70946977653 4251.898049668697 4481.188727302388 4265.634590363814 4226.404566668429 4240.49697351762 4251.719508831213 4234.082540887262 4265.243861258016 4364.681578830988 4258.397674325173 4245.34253882236 4214.426586352112 4364.524994624799 4220.857241650592 4324.938545074719 4280.057864138934 4289.841466096853 4246.049759055339 4247.609854039838 4241.462066787097 4258.804623181761 4237.278828058814 4337.700913221933 4762.138015018641 2825.1499856010764
mobilenetv1.tflite,26,844800,608000000,30.7801,4330.465820342013 4316.228970779366 4226.6589504262265 4245.560466059354 4251.594711248132 4249.258123388452 4263.531187820914 4257.37604165021 4283.844043758885 4331.475108946411 4489.970510250699 4289.895142198119 4303.422349534672 4262.070224512869 4244.398292848863 4362.697546733529 4250.275588135876 4310.553615693493 4293.769738492235 4275.107546027409 4308.172290314 4448.797915328196 4352.134045599118 4315.650055784566 4343.839406042053 4244.624175530811 4315.173824095061 4324.02754281493 4267.763095533137 4437.7019301845685 4263.742823467667 4292.164739064848 4357.754751804383 4310.676910521196 4371.473634659415 4306.179029627872 4239.722098772344 4279.0938320696905 4358.967236643113 4316.585918908805 4251.024286289054 4489.067394183284 4264.5848573252115 4384.141453206656 4262.480005419723 4305.654623607605 4330.02299729276 4333.709982334546 4248.150004837739 4332.553038926555 4285.985165892038 4359.452906649459 4312.1649160943825 4508.623908717443 4333.696500518884 4265.400712937569 4343.329824273311 4361.9269135197 4337.909289868676 4324.180960128525 4335.033846970112 4381.01221883983 4326.956303714337 4344.92864516019 4349.297782387287 4329.449294598658 4322.262019787846 4266.724674937647 4303.878573520395 4367.942588644751 4317.618062460132 4312.905869315299 4361.9376741608285 4301.944779311222 4324.469228957935 4382.496108141108 4364.989269101132 4309.716142676186 4339.95676569564 4395.051477751071 4328.863890921467 4363.4085322150495 4329.842273798331 4399.062440472684
mobilenetv1.tflite,27,844800,608000000,32.7884,4198.167124330208 4205.685863584703 4270.584130666216 4295.612094957856 4212.799234808832 4276.069371726728 4270.251318016196 4210.378308386556 4287.088578470505 4316.929928403533 4285.856613859562 4280.512001605722 4245.383741031842 4307.625540726085 4434.18411406759 4297.9384173634235 4266.023220732444 4246.443568691972 4269.046730724722 4264.935325616463 4276.322713969907 4298.777876126645 4285.9279825254425 4285.003509971049 4282.734146186271 4631.510893829792 4290.223352124729 4362.953865910598 4317.309630860673 4332.021816247702 4459.43248551517 4287.360177382125 4317.845676823489 4339.3290240714305 4362.496165642884 4391.595663047533 4471.707300337999 4597.868099418973 4339.762366089591 4411.668747634499 4290.471262394875 4301.139358127416 4313.324031971272 4320.005075476424 4295.049496995104 4283.836569890958 4277.573764244659 4372.921098566901 4249.764732957596 4301.954644133616 4322.491161327863 4257.792289476411 4307.3668541024845 4356.806201441531 4347.449260546703 4263.501506017993 4297.8149923768315 4314.955989034492 4396.429128972535 4284.565315903231 4232.14748250195 4302.9785730535805 4272.708514965214 4210.987635155136 4305.52892379615 4299.343782511565 4312.947175190544 4276.580840926512 4272.630806019431 4459.524368164108 4635.261326707061 4502.16776903325 4298.748397493414 4272.578938493173 4301.601600383865 4308.133460278307 4796.367380847487 4770.128604563195 4735.658119789392 4542.812236057627 4371.643711150766 4311.453163016605 4277.604686964122 4320.375111699062 4334.388732177003 4376.287608379055 4319.479360263368 4280.374950489565 4300.270361593673 4240.679404810854
mobilenetv1.tflite,28,844800,608000000,33.3024,4168.869842871339 4177.227056832123 4226.8532772829985 4223.627529598852 4115.451215243833 4199.796824222845 4344.161020969005 4268.66605464386 4266.21580586556 4263.751085620116 4273.876963472298 4303.924103708484 4448.751549248684 4294.848344632632 4238.728398151481 4306.590966756081 4339.085301519228 4319.78441751116 4277.437018273654 4250.25590851823 4255.78583512285 4269.119208788107 4423.718940463927 4425.1004576133555 4336.585151030835 4282.452276007185 4318.367649931234 4246.203349035197 4299.215784098935 4258.762754183857 4321.298144387371 4287.286282802867 4289.222306061861 4278.522123123489 4253.983307259211 4256.520115796886 4324.7823127887805 4250.952369834076 4381.638928045032 4285.522299861656 4264.330158713344 4254.302623932275 4284.758771350677 4340.3607932187815 4314.685835286043 4292.538517724759 4282.3699071245455 4259.811167408733 4322.294522362619 4283.575840747376 4290.342350220762 4331.0587663179995 4283.27167327551 4309.153393793053 4316.981481037668 4257.50527449547 4285.348289679766 4300.185913558563 4590.1812437055905 4308.443342171153 4345.992815076998 4326.350038346143 4298.738555695632 4475.267255312886 4275.81085359944 4254.27919203794 4300.375975680043 4287.622736524182 4274.793888542931 4354.086828684906 4293.872214697009 4306.93975799353 4337.433794239142 4365.3102910553625 4352.116491849816 4302.092471581716 4296.43191232564 4275.380751394929 4307.18099940057 4268.268637896556 4250.775132324938 4326.736846340988 4306.559694195992 4238.685752501977 4299.0599611579055 4370.872116456182 4433.730517180224 4319.067456919754 4272.597705386705 4983.947299657682 4341.2686038638385
mobilenetv1.tflite,29,844800,608000000,33.5018,3964.3807107448515 4078.7744967559806 4187.028685043913 4255.073002427605 4228.73514402337 4227.337800826365 4244.682746349689 4225.448279877835 4174.226090103082 4232.9724220911185 4262.8430766864085 4333.33446012181 4233.980959471844 4343.812235703308 4257.012955102509 4303.501310145854 4249.733267866271 4234.79745867576 4264.866680908323 4234.588945407441 4258.183366363545 4432.997251043285 4326.782012637237 4262.318042611856 4295.040906809514 4403.0305718393765 4250.673039188088 4318.975957486671 4298.252120695701 4262.580880666051 4310.668344814883 4254.821743888321 4402.379786540091 4261.725263166039 4287.627695914148 4405.328337322591 4252.473454072799 4286.2561950575 4289.530349009247 4283.886957548534 4247.685721331855 4540.542176346998 4258.930243375136 4524.882566521317 4262.507310311786 4251.970671555434 4274.304274317848 4251.024232201295 4236.057060915786 4291.06070418777 4288.655962383323 4293.53674008158 4240.4223124608 4281.981101648349 4411.667412809317 4311.476156527058 4301.854170379742 4312.180014015707 4289.06509862575 4305.217400356619 4304.180649390296 4634.246879113188 4248.67418018149 4338.050007987512 4339.098115444989 4368.377518784332 4424.275424511874 4243.928480130807 4383.461471773886 4332.537703825069 4249.832406341382 4270.307185008733 4261.485091637653 4257.518341063719 4289.654641935137 4248.802121588461 4346.452212854428 4457.837273334491 4339.750093840165 4300.675556202217 4228.8833751363345 4273.111890880835 4363.2661313740045 4276.884139912741 4367.196982555306 4558.237550962912 4299.346387381304 4453.629085706085 4349.198530445876 4270.4851043552135 4293.071187087654 4240.964187252162
mobilenetv1.tflite,0,1420800,315000000,7.12226,5524.816738464027 5392.975774269579 5503.604410130245 5641.648720396197 5537.117948955962 5476.461211067216 5738.557580011706 5476.469224822542 5400.8219803026595 5617.254408629418 5655.276764975542 5545.257578960306 5639.1452735352195 5624.127622083273 5694.089306486468 5577.48254966909 5661.327585974229 5537.661028815167 5563.44937599032 5806.805647877714
mobilenetv1.tflite,1,1420800,315000000,9.6631,5034.358408595965 5053.996573496945 5160.375827065495 5113.4933278850685 5159.260778976948 5076.956714396815 5143.481600395665 5171.763669879972 5164.381616314661 5166.862627841637 5159.9257571396665 5150.78543221014 5187.811592399557 5177.679419347151 5107.535513302757 5215.50642075575 5265.157738951312 5313.192803015573 5147.389769428799 5134.732512999983 5188.022723023053 5365.697072365828 5204.553232510518 5219.043195345597 6381.971664030236 5161.82040988243 4645.7774485695445
mobilenetv1.tflite,2,1420800,315000000,11.8874,4489.123870682135 4655.302172524074 4748.9270802133615 4609.343399494046 4669.785152881607 4456.6979573631 4498.126226651936 4489.6016144406485 4821.242125334336 4444.624657852428 4390.137809531248 4478.388383852207 4677.275328218932 4487.908833148072 4786.970518421735 4748.365207523001 4591.24933541838 4803.182215984809 4746.1181341124175 4546.228625832627 4581.664155208947 4629.914799852835 4530.453344500401 4757.150841714123 4733.535773426235 4478.376436387466 4429.217752943655 5574.549064563412 4478.956769263306 4676.375941546212 4718.503387863554 4728.593054402523 3255.0175345999182
mobilenetv1.tflite,3,1420800,315000000,12.735,4796.592138240018 5082.633286399156 4507.668224896017 4784.6309497129405 4837.833961766733 4695.2579074178175 4718.867569643171 4717.764241538743 5086.13061116619 5039.060394762626 4663.725517535418 4959.828978019944 4870.713012458167 4839.206112255416 4559.114460470306 4768.421604095272 4572.6671605481015 5055.56869808436 4927.481952334889 5121.959475156654 5044.300645770085 4809.862295577145 4850.749711223922 4862.775583460922 4768.201297562298 5298.397475729674 4920.199933369073 4808.817780682907 4651.24261216092 4800.1625991587125 4700.097297325017 5010.312879304786 4764.025811168333 4696.43169521896 4739.504915600592 1326.2496146783515
mobilenetv1.tflite,4,1420800,315000000,11.9731,4830.794575568452 5014.5940398563125 4814.5733813314755 4942.676868052962 5049.591277368912 4987.675578773702 4976.31974428298 4969.598378688486 5078.733637689754 4883.29406764445 5049.944873069293 4990.0773290845855 4945.960144647639 4886.042996763207 4920.565578408772 5097.665012113463 4919.5609134217975 5066.6404103639325 5068.946635161126 4787.0522610457365 5848.471854620496 5111.407729715616 5067.299921058371 5106.87485569779 4868.480317624359 5090.756703912461 4905.198167430447 5025.74114698504 4863.896091124051 5169.635967165958 5045.381410895655 4776.3474217843295 4798.086356670255
mobilenetv1.tflite,5,1420800,315000000,12.7915,5092.5214386098 4888.699667348757 4822.568025314635 5030.065501020638 4826.925408474741 4612.913079512586 4576.564611083819 4884.184728998262 4843.739582981963 4790.921374120137 4902.78384050068 5002.878911680269 4906.521368265988 5290.681783249027 4870.139443260484 4717.4092754888115 5054.638072092303 5256.841911971073 5078.86709580307 4627.453730052728 5203.879374045378 4960.381985032584 4569.940482372156 4500.725643997663 4457.15471671636 4869.0333776783245 4275.251726097886 4511.2710216029245 4677.291565879404 4773.324522819912 4591.872417567128 4881.670956817386 4800.8441071788375 4520.357200558138 4912.073368815908 1310.5456759877525 1062.292443229899
mobilenetv1.tflite,6,1420800,315000000,13.0183,4779.151803822107 5050.835403216346 4914.610261688304 4721.476139160437 4877.930036706541 4899.893229712857 4932.224859050197 4972.67072586793 4956.082939447146 5158.7853848398545 4990.390054206223 4444.396399881927 4777.088620808502 5350.126712786493 4885.611010722296 4881.648639408087 4693.47736895318 4701.029189354733 5127.134958973515 5197.563505398167 4993.624402579166 4994.518906720956 5063.377363223316 5079.166879592398 4880.238593687636 4862.206239088552 5145.674672936728 4525.959160413309 5065.981594466237 5106.065064780926 5253.68407916691 4815.926624091622 4759.011541163734 5092.457694591128 5237.388737763314 5284.39759845661
mobilenetv1.tflite,7,1420800,315000000,13.8784,4971.450440055539 4813.49518945566 4895.410891617931 5227.9956322177295 4968.606916638285 5220.35395751802 4980.474202020312 5161.49249624665 4972.835817074662 4864.745605588058 5048.714155253111 4935.4916105069615 4986.789834928568 4942.037237751351 5108.249734646736 5052.3847518553985 5059.5084561188505 4975.529703347505 5018.3400610715125 4924.001897118122 5063.648933114807 4962.724652628582 5000.7838791279455 4850.683816829384 4880.009510487354 4888.700815495901 4908.252780609118 5019.319927991841 5135.946395500194 5003.140572556727 5337.048431541745 6217.132264798556 7121.607618135206 5180.783453893194 5161.659749266412 5061.54181009723 5026.69667288198 5194.330127878142
mobilenetv1.tflite,8,1420800,315000000,13.6187,4876.460887667507 4730.50893003789 4854.425920556377 4946.151634638012 4860.895287873182 4943.552460225043 4896.578527018123 5005.21538464041 5038.3338789649 4982.513811204651 5100.519266674947 5115.673991603306 5149.692730737639 5168.710321050044 4987.732608219123 5020.381635674868 4884.017837129873 4979.238872198748 4931.362594593341 5022.2199915878045 5019.19736102653 5035.877616174776 4918.763874401718 5000.270555516688 7047.659287603465 6312.92453408273 5949.355739269023 5012.914230341085 5090.775408404383 5008.071496884019 5056.195444324296 5054.7969360186735 5041.159719529979 5166.570877013477 5222.183541887453 5096.924085878087 5148.206675043447 1326.4097032811287
mobilenetv1.tflite,9,1420800,315000000,15.2625,4679.412651474149 4721.3222536051235 4711.095932981895 4913.618440586178 4877.906031025417 4882.074555566619 4897.185143275784 4770.258697928163 4786.036760252092 4837.356906719157 4869.935320662302 4764.714911729276 4706.746339391558 4786.211735014605 4801.376078419282 4780.098021168874 4686.888333270691 4853.76347233067 5194.11177688354 5418.41049570094 5243.348871899895 4724.24629192863 4718.197496275335 4736.790935465117 4802.3672939345115 4718.198418642019 4823.172594959614 4773.794256905889 4730.838294002301 4850.714905595242 4770.457715821788 4797.316559026266 4757.516258048602 4930.089321549449 4701.34273751594 4866.531143537072 4752.5242439450785 4764.242793675271 4868.438625659572 4802.747074622357 4801.400116243747 4509.636886743666
mobilenetv1.tflite,10,1420800,315000000,15.9612,4682.713860652243 4698.162440833191 5040.0729555799835 4771.636975520231 4804.104516402845 4861.064632775994 4810.793534818722 4811.822316232608 4723.117831200659 4821.143266167456 4734.95704495651 4736.262685932035 4725.603444204222 4692.361408572482 4804.3072262609 4790.689905148869 4814.871858873811 4772.484794578794 4758.300819902339 4736.007249287513 4925.603692942534 4806.410256456918 4773.556894477512 4784.415226807711 4717.504269023621 4700.9582079892225 4763.169900737715 4989.201108253843 4771.682639040422 4740.130861586312 4735.172601358203 4821.783846354495 4746.735119614069 4707.603482768826 4764.321327894313 4800.541137983825 4717.258713688189 4748.903513242063 4624.734990020444 4792.605226191065 4772.318186963825 4814.078562784565 4864.820585052556 4215.274079137096
mobilenetv1.tflite,11,1420800,315000000,17.4505,4597.235953004273 4410.1638164112255 4484.248123728657 4600.800941913452 4561.408276943439 4612.218240824565 4630.467162184019 4549.343853993376 4619.457083679491 4700.409266681561 4904.0273971498045 4629.504908808138 4688.027301899171 4648.2139708060995 4672.384308904414 4574.977707849039 4589.80140598712 4586.688618488341 4628.890663354175 4629.876506326673 4756.419715168182 4792.102077808188 4621.03645625055 4638.33696764454 4626.58768331902 4541.126985728647 4657.5790966447385 4606.998662713872 4563.5195225026055 4639.293474817808 4632.137864343266 4597.309780930618 4666.656771537762 4627.846173991843 4624.158445384873 4702.884203747401 4714.403396622671 4598.436465628893 4622.958996532248 4605.3301376951185 4673.070857021271 4627.816307605129 4702.0575516040635 4659.421904306118 4561.24606020694 4592.6955661626125 4675.3961379201255 3968.8283740448423
mobilenetv1.tflite,12,1420800,315000000,17.8351,4471.273276097544 4601.119904945719 4495.1916943223505 4386.757132051396 4481.597682000016 4569.119259781857 4529.436841724721 4561.468809782079 4586.571456184108 4559.091865725506 4512.067643223415 4504.462363657868 4537.28316946736 4502.785162111056 4578.138518066145 4539.164392938311 4540.743091429726 4569.400963945015 4598.695612207365 4521.065494552565 4531.962652520285 4687.468489788442 4664.453249310576 4542.4418259148815 4591.558976426529 4593.147276330579 4578.8086569032785 4640.5983926492045 4560.678265461315 4569.302425896664 4640.05435281611 5141.207734018047 5059.333350744478 5116.800535755149 4972.860404891307 4728.456291402194 4650.027963232882 4559.346020982723 4676.727848865614 4555.865485900391 4575.838368229841 4589.132834577563 4609.052168362439 4525.567925212422 4559.38310669723 4499.377779835391 4557.00218998384 4594.500778508405 4151.959907310231
mobilenetv1.tflite,13,1420800,315000000,18.935,4428.900617859177 4568.840189196056 4369.409454550372 4318.308344405759 4487.598672091334 4548.277178225524 4491.155654518905 4548.065391057758 4482.826547279421 4511.682121310964 4590.905532108725 4535.714535855483 4472.434756853875 4547.229410131419 4447.46879730362 4521.856200038839 4720.046342928442 4506.648004690958 4997.440354988069 4571.761235191421 4518.590697998212 4609.039340589468 4514.240368770665 4542.345121099855 4520.938078044841 4451.798659968078 4609.739208204779 4525.970439798551 4539.676292145558 4545.310923157719 4454.1021649456225 4637.7446251196525 4550.005637659579 4540.765868631701 4488.144900375418 4532.426350156509 4550.199384496095 4553.598296183333 4554.749554958387 4507.690498442324 4444.195855868023 4502.489501949564 4563.237019315455 4698.843127468752 4534.365479333706 4498.623143897807 4558.534714065542 4479.540721174431 4594.161718600427 4484.8971068261835 4565.532768487107 3692.9756182095334
mobilenetv1.tflite,14,1420800,315000000,19.5859,4388.006086018126 4392.477553822784 4494.597410037035 4342.647649787632 4497.559258667892 4431.98129449825 4478.032781640893 4447.77979378515 4452.658104815277 4472.557773991224 4438.303974321424 4530.593768494335 4429.5536640960145 4448.044801441199 4443.229228637875 4619.837717694998 4437.415528824238 4539.714668411182 4559.028689995705 4453.528747465284 4429.756004034254 4477.041908430151 4538.246057873167 4474.345532633473 4385.275117115202 4510.091629318871 4530.566021322972 4424.1649858129385 4449.538009350905 4459.147945288742 4444.085560035461 4520.406792192077 4535.186351567735 4527.995907963602 4537.8330124898075 4466.273236822526 4574.060426328877 4573.1846977230125 4504.208903817301 4471.215224503685 4497.597890289717 4447.680675265879 4425.973783038508 4535.099037833938 4462.608550223576 4536.995054771617 4480.000711654299 4574.434053526074 4514.492210796294 4464.991714659609 4428.686028293511 4465.535938650523 4483.780649374801 2548.434090103438
mobilenetv1.tflite,15,1420800,315000000,21.0686,4405.75695453425 4371.333589560635 4336.011749278241 4435.866473027919 4381.013055479542 4402.045750385869 4392.634145705959 4399.0084052899165 4419.9630563001465 4441.466828026548 4343.494937920136 4395.933241042283 4359.323660584313 4390.153576946041 4506.648562495856 4491.671146663247 4428.75508356762 4391.4061712591265 4415.49044964132 4395.568004124003 4421.233753018235 4405.454238171034 4429.347465063209 4350.118271578739 4406.116135422926 4425.232393502775 4345.155673120417 4491.844232814489 4415.835530900242 4359.832755362308 4804.1324021093415 4375.204818900132 4408.386618435275 4497.970234440962 4375.416452520155 4449.954608783345 4426.60412419664 4430.430886814158 4604.997574201624 4405.696639589832 4438.105102205816 4412.648445526427 4662.492098212026 4451.012539431747 4506.80619733059 4357.427287318406 4373.888605581958 4454.267610532607 4380.407624009599 4869.222584842126 4353.809767704215 4432.715561599245 4473.502010241247 4450.233493038338 4406.343976811909 4496.064310475818 4560.809385553039 2840.6305345041546
mobilenetv1.tflite,16,1420800,315000000,21.7046,4292.88775863786 4340.479214179392 4279.153681492832 4317.477277355257 4302.989338107908 4327.272398571695 4350.378413791506 4343.633531132793 4389.44136254356 4362.323047096163 4341.30858684049 4373.771713695966 4422.184198635753 4362.2623409960015 4442.698597624424 4431.556278501028 4397.907898817263 4394.310565440665 4324.086877228516 4402.670905460412 4349.568566779592 4353.015238300434 4375.664483627042 4322.265446232704 4439.752947365347 4393.380321101492 4386.085941096726 4421.290289331456 4400.997096778073 4349.994131356 4411.902488731934 4337.954311153242 4393.201941733899 4380.775335461207 4341.682495281126 4586.462817373337 4339.228195117027 4356.433688936119 4341.607108020913 4368.083106052974 4344.492839579989 4426.747286620062 4358.367750034613 4315.994416837386 4343.570439035676 4333.412543381794 4466.401328533639 4413.48470172863 4365.318441940367 4526.8408932239445 4440.273939945082 4370.039715183113 4379.300192723521 4388.52830154846 4414.434814752771 4344.5834887003575 4362.524204492691 4413.671628617981 4732.0156873121 1275.5588631605413
mobilenetv1.tflite,17,1420800,315000000,23.1881,4236.52753570875 4209.645538080442 4376.197423922844 4234.796516561265 4247.441123794454 4261.453578192267 4415.81699102695 4264.618907995823 4291.664553499395 4411.19609979843 4444.409982572014 4317.946423949158 4315.564925738459 4319.262841540251 4311.270325905477 4360.474074585783 4270.8787936489 4388.470293210669 4265.628385192923 4296.995018269434 4407.047223897807 4290.778387281902 4343.604531555814 4347.857163112647 4300.134307402296 4315.036790269462 4356.402157253704 4277.363372281197 4350.982423891592 4295.97052847412 4265.817954823081 4407.100387827317 4313.780471010064 4314.334055272493 4311.7012942061365 4391.952616469605 4350.455450614945 4313.924274146941 4291.692717066129 4381.064545406842 4644.830383717426 4295.306103958358 4407.519808197461 4296.763879781557 4316.455089448738 4385.466992847559 4304.577017689068 4420.844736840245 4346.17132487718 4320.6674938403075 4347.907552758048 4307.756097567898 4346.681070514563 4370.034957499397 4255.415294726542 4594.4864442233575 4389.837405920781 4364.805098645172 4370.268770481837 4497.056156128342 4356.392600076935 4333.828646385265 4264.59671095513 1396.1376105949455
