model,node,inference_time,power
mobilenetv1.tflite,10,65.8204,1397.5979887113049 528.547745162171 1579.7127184182618 1748.306993703013 1931.2210197258698 1788.0277409381526 1299.5661891638522 866.7732014984158 1382.1162379423145 1627.5533981712629 2251.536294364049 2114.512642910286 2267.952022909215 2100.4559887465325 2497.436631474706 1863.4372907171633 1715.4982689431256 1689.2985876206546 297.2179411729203
mobilenetv1.tflite,11,107.008,345.6580785140973 1653.5357333673808 2101.5172391797532 2022.2949931378027 1922.6300813005505 467.2765000364071 1422.5021680923758 741.0600667157471 673.5264408251421 1732.1137730837668 586.565784623601 1788.4283191677407 874.3401906837665 1332.3500579036072 1844.2027222835356 1751.7585109249906 856.4797411673405 1247.1782467742055 2265.140390051818 2282.004772016798 2432.7193411142816 847.1081155481893 898.7719365016036 1447.2177720543943 1884.3653287895904 1695.960018210523 1846.2796842445994 521.3964307181251
mobilenetv1.tflite,12,144.648,561.1678894108231 1736.8047608082798 1707.1778482465738 1841.142166873231 1974.5919486125738 1459.4632312930291 2001.897741288122 674.2691162447828 772.8141844460506 1925.9866424480115 867.8052794809847 1482.4739512028564 1052.8919430240464 1681.8147597267366 1736.3883293133854 473.0527430610023 1028.7456515491374 1645.1969036157109 807.1515809068123 1072.4509221337305 1467.8212628063475 2145.406619845419 848.2412018652707 1637.5934783527812 2161.1696970337953 687.6837961643317 1511.8749627138584 785.8399401966252 1434.850351184174 1915.633569086612 468.37176341504005 2004.2142780957777 1149.1214776442434 84.74993789526843 82.5801069845523 643.6470038975459 1883.2559128480755 1587.5098767071324 1128.0937614051643
mobilenetv1.tflite,13,161.724,708.6477251528692 1266.3724183313175 840.8769218716791 1207.9807042425439 1772.2467227436193 2138.216616498513 2358.3392631718198 2406.455818344279 1522.7601196266369 2168.6078196123285 1869.2327139416725 432.1976149651989 1720.118591592097 811.6511724995022 1135.017605424787 917.7397050343648 85.03040661683326 82.2743073283476 899.5686466244085 1233.5422086812623 83.16786880063727 83.06638804423368 465.2051455257177 1439.1611998022624 916.1615851641702 82.36477806982394 82.18928586831169 81.67601998147703 846.3799080864279 1696.5734533060356 112.5791915617032 82.33851602889848 80.95246985805896 341.01749513959965 697.6535649741618 1678.2075899646945 793.5272469958178 2222.018725385078 2385.0119457363835 1995.6323474680003 2033.44372277023 1812.2661273220729 767.7316589530836 1176.829062025287 335.9904743297152
mobilenetv1.tflite,14,137.371,1799.139979854927 407.8552886975868 1937.933082536839 774.2034999062256 1510.8996228128221 2539.5102568868037 2244.7208941126455 744.0354483411486 1837.3861510853317 1601.0353865944933 1735.5598210545522 522.2246766598005 1428.3916980922309 1132.54754430623 731.8972592780059 728.8126362894144 2182.53128896943 2012.7782351310004 2024.000100730042 624.9713987324968 1642.386049192767 819.5767379974191 1581.3152480567567 996.6873092550596 612.0427538971576 1923.4934019010802 716.1176499269487 1642.4798166205417 1020.4978900315369 82.81743388324726 209.00957938798123 1013.658735556376 781.2158874194251 1008.5889107651554 1938.4157235904345 1392.3216877022776 1864.934276035967 1533.713938484231 354.4092704483784
mobilenetv1.tflite,15,114.565,1370.0155380580186 2222.420742318902 995.9839134294101 84.6784210088724 82.15316800933115 82.5470587725184 791.188017662823 1957.709485522339 613.5515321660248 792.8660566839279 1419.9731213765724 83.04020699999295 81.69750849244478 206.809935742657 968.6420014165479 1106.5696966527914 1918.7748738869893 834.4244837074485 1371.8444026786951 2522.3334350523146 702.515323684802 1859.616691605813 2513.190820286224 2619.2564420696995 2646.89795854563 2749.788329746915 2399.552022082801 866.937281459199 2507.8632128323075 1962.3953513006563 120.29015882101437
mobilenetv1.tflite,16,166.327,360.9294853901183 1773.5959097886698 774.1506725055025 82.59902588798252 82.90006257093063 81.23121092797281 342.9846813393767 1546.5111422606378 1160.7100636294283 3100.7245215154817 2755.953836956941 2541.5573083703016 758.6686894813512 1421.6375619218418 939.5028323582701 84.3457085487431 83.51462971829834 228.9120532989993 1099.7995044094116 971.4655224411032 83.13055895641001 82.67928628804016 222.68799438799994 827.6244343417876 2154.0785705284584 564.5218226947925 1511.0433161532942 772.6668994131221 1524.9634914620412 969.7202877742203 82.56482158411386 92.81361228058215 81.0761487921119 891.1178579153744 2009.5229876151916 545.8418917463414 1173.62662975489 2085.644683233713 1981.1348442539236 2681.818193488938 2396.1408166716333 2019.5342930982886 1822.978285920462 2580.1537594668825 994.6680234653277
mobilenetv1.tflite,17,49.0575,3304.2479738857355 2742.6853642589494 2491.75793667895 2574.851579832821 2551.0304627531036 2789.0362903734895 2541.6586642053144 2746.418831427788 2451.928502177287 2896.8752327588577 2753.220497330816 929.1732456332956 1111.7409774304524 604.873283459668
mobilenetv1.tflite,18,85.5518,525.7067947112745 2183.453097687557 714.0192882247806 2646.737572660381 2568.3375440762748 665.1672089889273 810.3719334835462 2481.4383049910343 547.9521396461059 1392.2375521255929 1249.376909535014 928.7651887346385 2518.9234933134453 1764.5914666535346 2032.8664641712685 2595.914686883237 2520.9752286387256 851.5124130691046 3151.461677080072 2647.920695019767 2562.563938016389 2580.9638960814596 353.3089971252039
mobilenetv1.tflite,19,97.7924,605.1760663791991 2495.0843572277354 621.2841871960599 1730.7131258833244 1818.1388081919245 1070.5761899167055 2953.532203391387 2435.6062110756484 2979.8998294558805 2964.6275776232796 2823.6404423669983 2378.33210289989 424.0829413555651 1719.7430077642161 857.6835284106085 1416.8087938365757 1473.3589875237842 302.4324807808847 1532.97623650822 851.7616263561008 1353.847597600402 2750.730952171512 3009.300048402954 789.5789411353871 1616.7618552579002 1116.4243297613596 298.8683902123184
mobilenetv1.tflite,20,90.8709,1926.7717626565268 705.1157953263232 2630.7852127819488 618.0746378445023 1868.695800970238 846.8272240912729 1117.9387526444405 2049.001368835426 347.9531941973328 1824.683666970153 2169.290202555181 3405.2887055789392 3909.2200914771656 2238.7963633817494 1117.4704641005435 1021.3119349140329 2649.786346111478 861.9752415672713 1841.1214570613558 2504.0398225348363 2576.7039553904806 767.2668672024721 2102.324219047981 2607.6356482134693 2462.6099123947597 345.1547933314126
mobilenetv1.tflite,21,56.5521,1248.9757772492133 936.3496031181216 2463.6980388553284 857.4796638142766 3143.366908833291 2991.3900467239646 3299.6779205688276 3212.246829852695 851.298854065519 3209.5490174153515 3098.807248013953 3220.0922672896986 3140.031157687564 2662.356389052893 1914.3677436944558 614.9809882048905 339.8676555262422
mobilenetv1.tflite,22,67.2865,776.6283051239013 1975.4201009901976 3020.0956946041565 764.7609600133932 1140.1422629169558 3190.11398183212 1070.1461198693714 2601.5118738360816 3115.1734656184162 1316.941488225193 1035.694189136649 2513.730288593246 2255.914216082859 3213.508176330637 3327.2682003946097 3207.5801048406124 3289.6631319572207 615.1837618918046
mobilenetv1.tflite,23,77.2022,941.4187971486054 1782.2130155898199 2789.3993686338 774.8839326986745 2778.9521859706647 679.4899142237731 3550.1677379100233 3307.7672527138175 3413.731730373674 3405.7197405970514 3343.816673121268 1128.2466222373077 1145.8559720918186 2051.8170781819176 924.5449705838141 2965.4827959928502 919.0193553898616 3429.0235798983604 902.8437721748105 2857.0259449860046 2686.610467284346 860.8664360678407
mobilenetv1.tflite,24,94.9318,566.0204603112699 2825.348535059325 722.8265887482411 1075.810088081755 1329.240384377723 2304.0751466184183 1741.6141897330856 85.53069511445 83.50168863109006 82.62509386818601 917.4798087527728 2608.7468880544293 715.7103223745396 3040.276109578515 976.7124553183185 3055.432262017709 3204.330392267266 2871.1424861346773 647.3189432146288 2385.495007300167 1043.929614039924 3383.0301248224673 3573.763052245758 1954.9849203956883 3564.4498921170325 876.2431332928446
mobilenetv1.tflite,25,60.8476,589.751032938511 2807.3229219529426 864.4488201267272 3089.153702208839 1056.458734061779 2135.213820543611 3040.528548882742 980.2720525563747 758.0409607045308 3989.3938998172152 2861.172816217291 3671.0009368545448 3770.6195825600635 3665.2906105453476 3863.125422153512 2276.9458095824743 265.57398559390975
mobilenetv1.tflite,26,35.3283,4111.57558323998 2165.1440477254832 3931.2367221789445 3651.6149044276285 3877.8534976984874 3797.2436670986085 3696.2233665701974 3584.4576036586286 3918.939267694059 3664.877695564821
mobilenetv1.tflite,27,92.2605,4258.875956985308 1256.2474264432565 90.0639150351372 87.43371033189165 723.8348842557092 3629.3485093704317 662.3053277100487 2253.4562857664127 892.6920978087558 2228.963252340151 1886.7845331369808 87.29400790660567 87.5101826793273 1016.8217734492493 2183.7308598039144 86.57157559561283 84.3631294284952 269.87108814990285 1201.6741796246108 2188.9581429437635 3794.131101959213 4232.763687033843 3782.5673345509754 800.0651739879221
mobilenetv1.tflite,28,69.3226,4088.4688750783 4125.037553998798 958.8956043101848 960.7029058616818 2874.6572375578558 786.005490108933 3671.4281772894446 676.7002774628489 2216.1626188814007 922.5212896064861 1703.6372526090365 3686.057722156938 4292.301923881504 4094.9977759782846 4477.93286830566 3743.253438320045 876.0313388835799 1051.6698086172398 2632.8441384316843 265.3784399092957
mobilenetv1.tflite,29,66.1607,4185.856371064993 4184.355238384222 592.044351185188 1604.5991262462803 4102.808553119712 771.943197523292 1189.0350502053836 1765.2213982582086 995.021375572043 2963.069886064903 741.3630071623948 3571.0210512752096 657.7768389090141 2308.1664791172366 3983.369266460801 4374.851069829234 4704.577067840408 4413.0358272560015 746.9091016979112
