model,node,inference_time,power
mobilenetv1.tflite,0,844800,315000000,9.10892,3422.90383620821 3362.4749498933347 3515.0685731714816 3472.2290241425458 3382.047785713796 3415.566322540291 3358.9134892916604 3376.096455042435 3420.9461458865085 3376.021446293322 3379.6239914994735 3362.253729862503 3368.6498096433515 3463.752505334112 3933.127862096224 3393.325915845717 3372.909389828672 3655.3715465493783 3386.9468842311803 3382.171938673168 3578.298576202537 3442.0686869237215 3441.1829346469112 3533.4337888002487 3448.1567258972027 1095.079642862378
mobilenetv1.tflite,1,844800,315000000,12.4586,2912.8658515578513 3024.4810908454965 3114.791232154886 3100.040553060798 3011.8874482755923 3088.7327695883478 2984.755621334077 2989.1108896964924 3045.8000887602893 3093.4268507795778 2990.669188114496 3017.391949944215 3059.731749396518 3003.274624774106 2981.0814709186166 3033.2243854066073 3027.078089255088 3079.3081736321196 3012.682424481144 3011.9866002680756 3011.4254708128597 3047.257006502977 3000.558972671194 3021.9748564622246 3009.2029639400994 3056.0541486766733 3046.5568669031404 3007.8189528371886 3089.9099532904515 2991.557240789772 3042.3105122974143 3002.7392555858924 3037.3642687344377 3043.182322815328
mobilenetv1.tflite,2,844800,315000000,15.7575,2847.966700508789 2668.8461351450346 2734.2191641256095 2679.449545324296 2673.602616502891 2754.193813093901 2798.5363502807595 2730.728144613702 2773.625411075341 2734.5081377824545 2937.167412496257 2866.698728247864 2749.8828277255666 2752.9849359357663 2905.924776425557 2727.537054598174 2780.5349613965 2747.759369736884 2753.828231106027 2774.2795157063724 2739.5780095313194 2675.574495957744 2664.809557345759 2686.9997676131597 2672.4704503510447 2683.720062659077 2722.2757832671828 2775.4128900965 2749.3355764927937 2766.4857940259576 3064.447656847768 2771.110636308965 2753.7102030798515 2721.848991115906 2692.1909619851617 2732.3443914641402 2903.8883540894585 2841.8940961524045 2727.580625963859 2771.1506186431047 2813.2966884789703 2726.7012785501047 3048.8917176504956
mobilenetv1.tflite,3,844800,315000000,16.1293,3142.3916110824757 3042.927367279503 2987.120844611654 3218.2958180612704 3121.0869091192185 3033.7525604414664 3081.1517298459466 3189.6808930641646 3141.055914566595 3046.2915792308686 2965.861922945548 2892.2177925636565 3275.212234721148 3043.49301921242 3016.901345646588 3213.085538474259 3202.337682401673 3116.0733897474993 3150.55616739027 3172.8259964435465 3049.0560976197467 3030.315193594363 3018.708320693187 3038.3115681801914 2962.359814928943 3249.848270872618 3150.045784774486 3090.98956882548 3272.7713078912348 3088.443528408394 3095.16277064842 2974.7302622974535 3145.401559942352 2973.6838990900574 2951.444595278122 3169.5974091012577 3141.3310751737845 3043.180750427976 3081.1130845696257 3140.5368572651887 3069.3245160549923 3062.355431065931 3103.6941512616804 2943.411535592495
mobilenetv1.tflite,4,844800,315000000,16.0151,3122.4739640172465 2801.853087727147 3292.6825574753884 2854.9904936738158 2966.198705033399 2914.581445842517 3004.482119448149 3154.1631171371387 3071.7390146119515 3003.340445257546 3143.981335733105 3058.2809494521584 3156.243935163532 3084.7036415357793 3061.1794361100356 3109.2318854336877 3147.425705380774 3149.0969030254387 3079.628203384361 3117.8434988664276 3161.4922329921146 3064.2730474060986 3066.262622225933 3054.1409586867812 3564.9697366431196 3083.74144995306 3077.8778699055856 3166.2560042210425 2937.333146810949 3039.2138484850097 3059.13551330065 3107.946104752349 3696.103348750208 3176.4634109117524 3149.072773643851 3188.7321355108215 3143.954947167833 2994.290688032092 3049.79835069842 3038.8937969388235 3190.820948791738 2620.868752744409 3165.880447261097 2926.5015550682256
mobilenetv1.tflite,5,844800,315000000,16.8445,3117.026187868119 2973.2622864526793 3229.7380224485264 2975.3859265376373 3120.795754708156 3304.241139538602 3206.52811809924 3066.31189245859 3242.6190883424833 2882.97325809048 2950.1126892349466 3120.624506363047 3021.470067219108 3298.6544472985574 3099.0931810953407 3340.968676526765 3363.372848003425 3263.4252499443764 3370.3252203034885 2915.901244784633 2873.092155041153 3162.2498046406704 3273.0444951703416 3676.9210154179545 3427.8570266925526 3575.4996171678295 3559.673825780718 3285.7302913484414 2978.7110220932313 4066.045133957279 3122.039365294319 3163.830178281749 2954.092184163572 2961.8581114507447 3407.7285029686013 3143.9669323228436 2975.8506561517875 3276.805106135125 3085.9877136179575 3213.177912241444 3090.6595353554344 3206.2516888039895 3154.637987107063 3308.576552100917 2947.0147121727528 2848.076369210056
mobilenetv1.tflite,6,844800,315000000,16.977,3243.1656462496826 3327.2442689848936 3287.2723205056855 3080.5620714586826 3028.2435075808585 3363.4809392487673 3348.6883517627343 3418.450356441702 3266.427834643329 3298.4280884105433 3312.140427435608 3085.4514519768327 3183.1831038461137 4260.664636957932 3152.388909394891 3300.8284640763586 3071.7262562426868 3157.7375119070257 3137.619952056626 3103.4459179963574 2965.8287300874786 3327.818056087269 3016.9261501574756 3255.3158048379278 3320.9828970672047 3240.550282695641 3270.2884976202877 3401.882454939381 3231.2144206344847 3275.7418762325688 3262.336987719326 3260.5791689025914 3238.751630830744 3453.1941670787774 3872.9299137634325 3701.9701508843373 3361.510280017145 3256.876505410086 4330.005738485278 5453.528075054455 3425.7720327001693 3318.6043401496386 3217.5690554346525 3236.589152575848 3274.3028616113656 3289.260084561424 1712.1118017889733
mobilenetv1.tflite,7,844800,315000000,17.7812,3547.4467005019296 3260.5847116719597 3492.685226437953 3322.3043463002455 3262.8748898579547 3466.4226228149273 3122.8488379114733 3264.962625327812 3213.087742827123 3567.601861208459 3546.8130787953023 3672.1127333718027 3513.8777187705355 3359.557025745011 3591.3054656827153 2943.38776355462 3077.8374599512754 3433.255690572042 3359.6735873177704 3116.5813331134063 3359.4785982204244 3603.617408590535 3188.7338036153546 3306.987460208093 3323.2915441002933 3390.984056188607 3052.770832594285 3107.1129557222425 3198.7507170875565 3029.0249043316594 3172.4169893826324 3284.4184368965425 3299.4076015569526 3195.230025976765 3222.9725719954085 3240.4142855699665 3388.7565901649473 3339.6331010516856 3589.0188078208953 3379.146132319554 3394.8946445556944 3337.930824885426 3152.9668697156776 3465.3175281140466 3320.0798303491083 3370.7803834793353 3347.0657811972 3447.6526552926316 1817.1821045044196
mobilenetv1.tflite,8,844800,315000000,18.0023,3298.0922447210073 3279.7511360002095 3250.4180989457814 3302.5468046456867 3181.72034521984 3363.732690522423 3363.0021746166562 3191.779110108173 3246.2949454301474 3118.2771933045897 3347.2304791149163 3273.5641376505964 3340.554793620138 3309.7253847928637 3458.8131137636597 3317.41667927827 3435.467111150955 3488.1019502288264 3233.9259147464772 3237.5836566106946 3206.7172801818397 3239.615488094174 3396.7414843507227 3211.41567838358 3473.85071227448 3200.5734481308496 3290.340499848882 3264.5211803591887 3241.032008955722 3337.3290637993573 3469.391761928386 3398.9087288337023 3340.013467248506 3459.3194533472047 3391.158318539777 3361.8760597447076 3275.4392568220255 3311.8691298171066 3360.984816812104 3364.040561404158 3313.7754779366314 3292.7475101301648 3284.959015612916 3531.808222629173 3199.752122832828 3373.0425595389156 3390.1068622553516 3340.6024938270416 3506.61851063406
mobilenetv1.tflite,9,844800,315000000,19.6503,3405.831149540026 3327.372654424741 3112.7334520168797 3128.404785778452 3380.0088152481526 3444.6635642609504 3368.878239302544 3208.817923816491 3235.164541025061 3169.197542008602 3123.883031533143 3219.565924420944 3443.5051938834126 3304.7114969251165 3247.3888776959857 3540.5028804219187 3143.8050175209305 3186.5140377242783 3187.4763796716534 3439.6662804092757 3163.6709219513004 3210.232546518782 3085.566385202119 3044.606872760855 3225.6525995603615 3045.4312480462545 3159.5700796773676 3365.9890047955 3233.4946342189132 3171.6518701818304 3229.3565955864883 3271.9098840513348 3246.328596669535 3132.6463791940164 3326.5231537600175 3425.0318046461844 3059.208262610825 2951.046405257777 3210.401824815954 3121.619494230233 3341.5420271763533 3368.980556288391 3485.759938567937 3404.7368211253356 3177.104383422154 3241.743302650115 3227.216171452374 3305.0251628111273 3252.390822334789 3207.055214181869 3282.833665162901 3327.659909923443 3224.2777392336557 2586.5592331907224
