model,node,cpu_freq,gpu_freq,inference_time,power
mobilenetv1.tflite,10,710400,315000000,35.7682,2002.5755129850522 2087.5380915963783 2013.9600875926822 2112.2175183787845 2116.832448841235 2096.3538884764957 2003.1552316947098 2024.4285301840846 2053.5097973900665 1947.062154770617 2110.1312948673494 2024.089168680661 2079.14038744319 1953.5841713644706 2037.5245637881976 2126.61739833208 2026.38914570756 2030.2541729128873 2019.7027733081027 2016.7253331584154 2155.333724058431 2025.071265135455 2225.53625230788 2165.048697388091 2089.6705490885292 2112.542265944016 2100.6667248300823 2067.505186568418 2118.644910441118 2055.5859423611355 1971.1060894089364 1996.8056569179953 2190.3129099776247 2172.607289018499 2529.0763899299363 2390.559072211359 2063.3472493867607 2050.883114942881 2015.0961046769337 1978.4763098045782 2093.7442988703106 1975.3755787446353 2090.368993255521 2062.8527233916097 2169.139809685605 2115.9867034785916 2177.9665934191776 2154.3781291871264 2114.4654781710124 2121.7025414559916 2053.6795580377748 2016.3281460927844 1984.9903157901852 2078.1398513547833 2097.666660207072 1976.471208528732 2090.032546302513 1990.8336876944416 2143.631781104888 2089.893068682856 2045.6075298644298 2076.0339797822426 2007.734777038473 2021.3931376222235 2089.091173956631 2250.9759236860095 2062.1533278799766 2092.509182461614 2091.695231881601 2087.0838564409873 2139.1229798304835 2129.4347743050193 2161.427724864634 2144.6019972644904 2057.189688542934 2113.4620154495783 2118.5712503877894 2496.937749617552 2125.5730257920427 2082.175336697563 2169.067084305666 2136.8611787490045 2177.545080966853 2115.499991722479 2100.333472241018 2163.477246740632 2041.8371098191453 2018.2444261330136 2015.445663927189 2106.4299480385275 2305.499857993275 2032.9525221241415 2009.9712297801293 2041.7632954986695 2141.6233898207574 2001.6656288171162 2058.4613182711137 2110.771441073195 1367.4655821916394
mobilenetv1.tflite,11,710400,315000000,40.547,2064.995610240343 2065.614622337863 2067.7084509371257 2092.0104214166176 2004.8964130553145 2024.9460318409144 1991.5831677263734 2362.0778361705443 1986.2266493563864 2079.3681421910055 1976.2775061421976 1931.0091920968332 2051.216317848355 2009.750210768821 2094.301471174308 1950.2637508163448 2005.3286012867143 2016.2506210954352 2057.097932285788 2042.9429430332864 2085.182379591251 2077.930379484674 2048.504487374948 1983.1015667013842 2022.751722898033 2111.1343698449805 2010.3152641075944 2035.6283997338285 1923.2146547514933 2071.5757554979905 2028.4520453421208 1989.1296866102905 1955.8128979620128 2072.802955007436 2050.731872961992 2054.4078259302746 2159.7382604403083 2036.7895626422412 2002.9468427683419 2002.8897131530591 2020.8396006285452 1952.1067910826032 2011.0737409959547 1986.1432793209228 2008.8242127042195 1951.735341387382 2025.6136642519566 2085.746577631271 1995.2390416112535 2370.713401604869 2044.1429852288022 2006.1627030407433 2040.685251956548 1900.1594741109739 2011.8785566408442 1999.7044854995215 2003.3364090224404 1981.9486765860497 2053.7250955802324 1991.077411083129 1997.2489508746046 1933.351880474913 2022.6171585996929 2027.3563839935812 1962.4112339693722 1944.8971206487788 2016.579569651316 1977.3483069404751 1995.8816934631307 2076.6422763912346 2007.381532799381 2286.1183438430153 2062.2275143855795 2006.6337254832893 1943.0669777663852 2003.1407809718335 1972.8674938147242 2003.1461720339291 1992.048655658788 1983.6509810250734 2070.2620704393667 2008.0687570853165 1994.7397008824325 1974.731600424217 2014.7067087429987 2037.3980324543024 2058.0817876875058 1965.549763855136 1987.0777880914243 1948.3789181440695 1991.6530602175249 2366.8655284684455 2852.581948036456 2195.5052066444323 2315.0078832315658 1982.8088685529244 2079.8964475417197 2004.35413473043 1965.2736867735132 1905.4680934102657 1886.11988460008 1967.2108196844438 1991.3269449156844 1949.3060249925572 1954.649329624398 1994.3069872771432 2011.8342753094078 2024.9713439042691 1963.0446761242047 2133.734125399376 1961.4098613649621
mobilenetv1.tflite,12,710400,315000000,41.644,2300.7223980652666 1976.9756035871148 2053.248703096597 1989.8363906662423 2004.578474064129 2033.262697286179 1933.1082257099067 2050.8828625585393 2077.301981992941 2358.064182845127 1915.3621032004878 1994.226787781122 2023.6953272025808 1931.7624732542731 1906.8336213255127 1988.146345356051 2064.6981051303023 2047.389973144032 1948.134499192976 1907.3881425601899 1943.79282580964 1928.9581895418305 1929.4464996698925 1971.4875244227887 2015.8229426229466 2008.0286568016984 2090.052432087063 1926.4696574032819 2112.9611865939346 2010.8178965744446 1958.2676331474295 2003.80799135902 1900.4387776262984 1998.055707271169 2031.317580456689 1993.4725827007683 1919.7769653820906 1934.7332573188717 2039.8250467080748 2032.2814808769228 1900.9848249589927 2057.006186015175 1938.3493765764997 1971.9861550658575 2111.289642459186 1918.7677903053211 1969.1870416073766 2013.1089185289813 1914.9671997264873 1971.471008534557 1921.2894254059267 2371.6553356204827 2197.2655735150656 2026.7967314773562 2119.5495379584886 2061.165672625129 2083.615636462764 2054.1567926752946 2064.2079925137864 2039.1843498521966 2017.5665533214785 2015.160837078304 2043.4816711564995 1892.5385207457086 1939.2776688287497 2021.4521619218524 1983.739881027485 1928.7542100428955 2001.8828610179262 1948.6327739376754 1991.8508505599088 1959.9186956727822 2015.4431619058648 2043.9032746461098 2076.9651535380985 2044.9903309840397 2073.907812744904 2052.725394043491 2102.2747751917796 2066.1378800033926 2047.131525962261 2015.5088759855594 2026.826931359706 2059.5569463859038 2018.8845940395345 2047.5743873490562 2066.613036744224 2041.7568305990458 2007.5449152194649 1956.858818826706 1981.884321625111 2024.295287390258 1988.350893384019 2058.2347164581565 2407.050558915897 2045.1814757553589 2051.215180789012 2032.572968374002 2329.618685919844 2048.846300483282 2056.8690889142126 2037.849321094315 2049.388394373795 2041.4767508802543 2120.9464842839466 2058.9263399858196 2092.0758632793522 2088.7306411288173 2068.2840194313458 2825.1977100281547 2867.962275633813 2880.2468191152425 2006.1985924654073 1982.3914495304862 1290.9507130495485
mobilenetv1.tflite,13,710400,315000000,44.6747,1986.1162200905765 1988.99920890354 2031.7441334315834 2066.654844711157 2033.574619605529 2053.448567109039 1987.5662478504948 2214.807740108767 2409.6485202705203 2060.031439002823 2069.709137190484 1939.9372642348924 1994.2848497517234 1983.5009446972565 2034.2094376779662 2040.707257769636 1922.5914241454193 1943.3220718068462 1959.3095895338556 2009.191782070922 2016.6992647883721 1919.5109033449692 2058.354722733578 1993.7698151027585 2077.6659057165107 2093.3226833304916 2046.5420486227558 2109.7652590798407 2046.0036959490571 1978.1731505212636 1992.7125310437561 2043.33184032154 1980.970190843184 2017.2486463386822 1988.5789010985889 2089.1310237491107 1868.8549395015914 2009.5564096419612 2059.8094843088656 2049.5193232900565 2045.8119817812928 2054.854306900942 2021.123221356003 1990.413793358494 2027.6682374639934 2052.642285555758 2093.367294114389 2024.3695363386205 2031.3718864900836 2000.9339087937458 2408.5984375491953 2142.2861954203245 2069.2855886497127 2038.5868192438604 2077.520387328355 2015.09618715909 2020.0469091144623 2093.5719315490032 1944.0108024505068 2016.713893747772 2004.4687855003824 2021.5223046417468 2044.6141470349285 2037.229690128292 2077.695952461119 2018.8797453334794 2002.262287171796 1947.8197809570604 2161.807500251318 2056.9853135348967 2038.352168053651 1941.7048515567897 1949.8154455488068 2033.7087020970898 1964.827605150158 1986.6418162335444 1958.150271015627 1894.0683806663542 1996.2615056014015 2013.1989549714888 2032.0222497286723 1930.667262023487 1948.8508061070986 1995.7631764873045 1947.788849148821 1934.2300312856573 2005.9847675073113 1999.8167018437327 1933.964865871311 1938.7601452517229 2090.22131222128 1931.1012564626453 2372.950326589092 2282.2441447651167 2066.65357903016 2006.902333208927 2016.4684943002312 1932.2412024408266 1923.4237264577844 1989.114951147175 1966.4982780542614 2040.1038424470523 1990.7242671696615 2026.6030277946857 1966.5925477973415 1988.1978750022931 1993.6383685226217 1966.1925155892288 2045.3317820692184 1962.2501999047486 1962.3589499641282 1975.058900466913 1996.8701459449187 2025.4296943234417 1978.807597142117 1908.9914475093058 1944.4677913659764 1974.3455261087115 2483.9638807816978 2069.0920562668985 1923.8687063434118 1943.5520560003988 1270.713273699745
mobilenetv1.tflite,14,710400,315000000,46.4183,1951.7431044417979 2024.1569813843885 2042.5331226223268 1933.7906249184512 1956.6793986297118 1990.910870850985 1979.2625247230937 1898.2226472409886 1940.860498409414 2024.0490003983493 1914.5159273279633 1954.8467139271536 2005.9627671138987 2046.4615928231046 1962.2498340935285 2000.127682451391 2041.7169011431495 2005.2023536799966 2025.7151349955989 2048.3018852593195 2088.6894285770054 2023.5098880149476 2002.7489350689116 1993.1366871861867 1993.1441352042443 1956.3740321712012 1950.9895423514529 1941.7510590372476 2103.122298817793 2006.6069148532245 2004.5303266685453 2208.356808880805 1930.1316023365575 1991.1194945128486 2020.9969906742274 1924.6219218933682 1861.4205309795177 2013.9958738484404 1989.4227951416228 1884.7728834934637 1986.4858210810319 2290.916181259963 2245.521374163294 1998.266258001812 1894.5856432951196 2013.755405199985 2130.053494739049 2013.517452011731 1994.9708176038725 1985.3492732701648 1956.0301118712528 1948.7092458175987 1970.683191944227 1950.0073927741944 2018.8684131807654 1931.803627122738 1915.8465289813462 1977.9547759325285 1930.1674991844743 1934.987180233407 1968.575048940359 2023.8818437116697 2055.574702876581 2043.0881954697816 1979.2473707665947 1975.7590300958618 1939.3085693587623 1897.6793324738192 2336.3362392876693 2297.1360266277893 2442.459142796047 2334.8836553201027 2221.3919661168916 1625.8090304380878 1975.5543768375385 1935.0364277647045 1961.1162955152802 1932.0780031178044 2005.999338047294 1830.5247038666364 2145.5515888541718 1898.29895387469 1930.1836698603395 1881.5464940492316 2361.0218498240383 1975.2414742014996 2289.2360407964643 1790.6485377561983 1955.3719070114073 1871.7108939589948 1935.3861691376262 1842.280360755418 1996.5341907685752 1974.3465640903605 1838.3325355526406 1950.4384716249867 1969.7128023079865 1979.1586793919475 1933.0689081354433 1979.495268163118 2110.56061341726 1938.7849462413976 1993.0321811947388 1928.4916512805157 2003.5114888125383 1956.197927760208 2005.1591628686206 1968.3600266765968 1967.0434236715366 2000.4469378950794 2000.8544404300578 1963.3558643066829 1922.7618793063618 1941.3073427823808 2029.9487933893756 1987.8328216895777 1942.053494691779 2003.9237425364718 1955.1757620472404 2097.0637698384285 1949.1615299341465 1937.566103475125 2059.276810938944 2001.110545990915 1962.9642317186176 1941.1484268247734 2274.457554802201 1827.6197295544455
mobilenetv1.tflite,15,710400,315000000,50.8476,1976.5133358305447 1834.3439681106427 1909.5986302034626 1949.4452722774427 1844.5970931300353 1883.3608017675012 1968.0035119800712 1968.6080628883913 1887.4615488364684 1851.330499316582 2031.3447075372912 1919.0348889972936 1889.124251564476 1886.9621828640088 1887.8031969919243 1929.4443829753072 1996.5187188291234 1956.7791975756634 1994.1123088091824 1938.936556398751 1924.1873046159428 1962.6245847124226 1998.3308414546916 2010.015088404672 1976.630993532145 1963.4358403222882 2317.1774127138424 2156.245326442211 2022.0475748218623 1998.0156624798835 2008.2536569562365 1999.5170209427672 2057.823623506759 1941.555707435462 1967.4866445710443 1982.1005450199216 1981.7110288165047 1977.6054164912491 1980.648850662163 1965.4553297572345 2017.2851608922224 2334.6453042733297 1969.892219287682 2046.0109917138946 1945.5689408821174 1948.1006975285122 1913.138610091545 1908.1603337711988 1934.6843432269968 1955.2367107279003 1886.98014932671 1926.5599574049286 1907.6966094193263 1933.8574311871391 2005.8186749791482 1893.248992570558 1995.7526654617777 1948.4227941148752 1983.3244837715301 1970.3310057106044 1863.6024728745908 1898.8658375427522 1877.9118241663894 1946.998723854573 1983.8526643833013 2064.1347951947323 1966.8852613133713 2027.9916822295793 2018.833263045045 2333.863468128826 1968.2151881469556 1976.520649541793 1992.2817882696252 1974.0690179421308 1974.7187529331557 2020.1789004536697 2076.4029446811 2057.7405470214862 2147.0003827264313 2055.1016544997296 1952.8276786774636 2014.2965073382097 1984.9255884592005 1988.2335545391845 2008.5810178250963 1951.544123699733 2036.750133814633 2278.1428862102284 2020.8266382130025 1970.7329109885648 2000.6751571138054 1952.3337737347651 1991.3865179340928 1903.0847411480538 1960.4457963748785 1951.4366287390262 1945.0792728702377 1872.9463103215066 2151.10166599003 1936.6101517621337 1923.615004227706 1964.6865225488245 2120.9028534318722 1875.5740409652806 1970.8168656284522 1980.4853392606244 1945.5949703553563 1958.0808613503423 2018.7300752236447 2073.6076666312897 1997.1036179045348 2366.01890669043 2201.6813583636103 1989.6852091871172 1986.8158668804992 1980.2665658604758 1981.7524547199134 1991.0776083065882 1993.779921387287 1986.071116338706 2024.4828054978161 1973.8466166935254 1972.9262164209672 2020.431959725809 1988.383407720498 1980.1383433656845 1929.2321167839864 1928.3373064072484 1895.6476817987689 1985.0781941278929 1877.172496776374 1990.6247277265545 1901.3266023140445 1878.370654441577 1939.7220315623454 1911.596046865318 1870.2216903899584 1924.7775722834397 1983.2894601907547 1319.7105407149606
mobilenetv1.tflite,16,710400,315000000,52.4332,2266.567806636637 2335.711062414285 1951.545487649229 1966.1948470258299 1966.9986214984622 1981.0129652006945 1962.762607391057 1926.0750218440496 1918.5664536011234 1925.5592257969386 1974.483169601088 2030.6009228633504 1963.4272877542276 1953.293372860175 1977.174395460174 1967.6767293991772 2171.2901780725174 1977.6148359579124 1979.0754289959077 1945.8615335327725 1931.895186649836 1983.5364205334884 2021.3783669061613 1980.8557838478803 1995.3534040486709 1926.243824452174 1932.2634249219159 1945.953809448659 1992.2712412940357 1936.6031688139255 1950.4918611992287 1988.019469066918 2111.353222687086 2031.1310121618608 1966.9483220765178 1991.8270220565585 1962.3086749979573 1925.5011893630995 1929.5432722289142 1980.5254449347615 1985.6652143089118 1980.0605173133465 1934.8645724927735 2340.171120527432 2004.7428204644496 1971.951885743652 1954.3749584692393 1975.1733560879456 1955.6719763374576 2002.7627234813465 1913.0718877770441 1965.071433320954 2003.062488205159 2001.496457452635 1978.4795034984968 2058.6416070534656 1939.2762300291288 2001.2678558733498 1959.9408255014057 1974.5629394735583 2216.5941632380245 2225.35483377587 2189.7198097376836 2025.736494544937 1935.8227035954126 1959.9221867521023 2004.225311195232 1931.3441701271472 1852.5568612677591 1986.9500280012207 1972.317591479102 1979.9144250598974 1863.0918336024808 1907.38933676099 1977.0193580324003 1977.3096178252429 1977.4503643457836 2042.4801844115464 1926.952454700945 1890.6483553010366 1951.1104626401418 1822.9218044989423 1873.0434879402198 1904.6912069447571 1924.8338216939237 2306.185220571695 2214.597247364371 1853.5275232884426 2041.3763793530688 2001.430155903223 2002.9708419153217 2000.6174762733729 2000.6397968134215 1982.0776500091572 1983.5324670748519 1987.7185423298424 1964.7371254400803 1950.3681760171298 2078.182089253096 2068.3126623835783 2094.086907233523 2034.8836428721008 1949.9494096697192 1993.649764238389 1974.1852493812685 1953.5192371987691 1961.5933402982394 2001.3271937521665 1960.8421450448257 1972.9845639674902 2076.60586063153 1932.4599694485528 1982.2236251494112 1982.3772542240984 1977.4850405198504 1907.013673507789 1965.2618927928631 1987.8644936910412 1990.7113408925788 1959.8017466816868 1964.3635758423438 2038.1140496088874 1974.3903267382743 1806.3391620547268 1949.0237099040128 1915.266722089089 1959.1613382532664 1958.1279128581114 2362.2239532012445 2039.9837930938572 1981.643694690901 2011.784244125344 2049.179822036064 1974.7318506007105 1954.8731324620364 1968.4404639649254 1999.1701274337017 1981.5294226836497 1990.8354386395777 1938.8934957108888 1982.2009174664531 2011.1810231798474 1958.9089171292756 1875.0059076918892
mobilenetv1.tflite,17,710400,315000000,56.7541,1929.9545232524683 1969.0447064151201 1905.198513241633 1890.7642554638608 1971.1703274041936 2161.255006495253 1904.9940409420606 1943.996056758903 1904.211403792706 1828.9032968537408 1881.022522541576 1916.8314069802154 2383.463408463725 2139.3433328407264 1945.9219953733484 1980.6292407378146 1931.6079658104202 1977.948070004152 2021.704054911309 1894.5625952788907 1847.634337670809 1866.51890896565 1934.3410177444007 1864.0008243304353 1980.5719591091083 1891.1584371243844 1861.1457332383432 1894.089899969252 1950.8590473007314 2069.638132290679 3032.913701672485 2429.5123090913185 2340.5782962382896 2169.5021329037368 2049.948044355437 2028.7337747999034 1951.7739652613889 2013.9367305040398 2034.8763730085996 1958.4150502520365 1862.88772780391 1953.1616929276959 1974.522946156934 1914.7401214767224 1944.6691950912675 1788.0386687365437 1822.552094084009 1866.580948679339 1870.1657685341504 1939.312086242541 1913.4196935479945 1890.040360753735 1891.8128937083688 1946.6407360467272 1969.4902855383511 2207.19957854441 1906.433470534159 1908.2932544893038 1964.1577600979535 1855.5667651758645 1958.194740808198 1971.2326355071361 2027.1346487363812 1948.795020760897 1930.838090725005 1972.9876637358582 2016.745244086945 1940.1112489561833 1956.9327246713426 1934.732235960825 1935.8654252026436 1958.105095865629 1942.1462722862584 2025.7378425802126 1954.150592012104 1972.5189375167113 1996.025208900386 1906.551012656799 1960.4888613177607 1931.9049039846907 1998.3238851536416 2021.2493537419818 2067.9936058708277 2120.799467273431 2334.9367356981743 2059.197861655444 1969.0520446672626 1917.6050615923887 1921.2196290124093 1952.7828415378933 1960.4358263888553 1927.8242635370293 1925.0705502505116 1947.549943587516 1968.652351343893 2077.117116589129 1995.2831275567871 2208.8901096039954 2350.8710850629727 1944.334287532662 1970.3462385702505 1917.1414943378713 1972.14968277209 1925.9931322314721 1979.8003670950195 1966.8562895961225 1979.5517117407364 1946.1237133905554 2007.559775913552 1967.8088979194072 1918.3347529763935 1967.496026601717 1930.5988042494937 1975.458177036975 1840.26611315433 1928.365221751298 1950.8983469456218 2003.5699946382374 1919.5713708230621 2074.3098484483794 2082.636196439642 1968.8460796741479 2000.8333717320088 1933.6118383154721 1996.278127378117 2119.05340145333 2005.4159151836172 1913.7640107304933 1967.6141116618473 1877.1569364301179 1857.473797868505 1936.3468803375756 1858.326529307615 1839.7503068761523 1910.5405346819834 1947.6612186281873 1979.0246150263733 1943.4798113957738 1875.7629260484332 2060.7436610768527 2370.430428164598 2117.7549981681054 1920.343889454184 1938.40645711372 2040.9158350826624 1925.157718821142 1912.3616633107397 2002.6061209653362 1936.9477771108502 2015.7774318690756 1962.8734376774528 1918.059025009453 1955.1214373058822 1964.955319177712 1905.405827513353 1946.1207755003934 1615.7675905623203
mobilenetv1.tflite,18,710400,315000000,58.6642,1954.4664668952062 1841.2309027597964 1867.5331773053445 1807.2679827099453 1827.7226463653942 1918.5772503427243 2014.3851859899794 1788.2897118858696 2094.5662075445575 1830.4349424245452 1972.5731627106395 1906.4982326488948 2244.0263268004915 2278.878572987658 1919.5578669223473 1837.89992154161 1873.2890702147643 1855.6527457589755 1880.6521627058262 1922.2965361347206 1951.1328168353796 1941.3906582481286 1925.4618874949372 1912.8975991128762 1973.4568191734993 1830.763595118965 1988.4487269044569 1919.369450564919 1987.945137900369 2125.7541541724127 1967.3297585300866 1957.1488293669574 1920.781710104751 1908.9499734417961 1944.878479128825 1912.003690062026 1915.8422881343747 1963.4603623647965 1923.2475682822317 1846.06379199924 1815.7311310727775 1933.2990556164077 1831.2876303164157 1904.3332097698228 1897.002276679448 1923.429265834633 1898.7389915406777 1853.9592374501817 1945.1765020671683 1926.7587959115456 1837.2320272063837 1846.2307354768036 1956.4174732039735 1918.37221509873 1972.2426172524897 2295.9982241806083 2013.3017016520275 1948.7990468552252 1887.097776473491 1910.8871515124943 1874.528216618497 2826.481403926451 2838.32923734615 3137.460218396993 2273.5076627731837 1969.871055802311 2033.6132777696969 2108.7682730309693 1982.128207178984 1920.186313465003 1931.3848525160706 1976.966007234443 1966.7429985986885 1865.2401843974787 1925.3215428147212 1820.7947503875882 1971.2018950416216 1948.5909032834534 2192.0910960463334 1938.8943100598665 1801.6478852718242 1882.746550534907 1949.1953055456477 1905.8560764243327 1926.9134688672107 1935.3668606828112 1816.93514062191 1902.5099829135033 1848.8673520175205 1917.870076246068 2249.432842223621 1910.6022861646695 1944.2504530557899 1926.0234757515789 1776.3942649930382 1855.61387358613 1754.2935654867229 2095.9589553919336 2246.0068138406377 1950.462068345364 1926.3778762114066 1765.7902999587832 1857.1676625133382 1819.7550853217645 1658.4639836858018 1799.7189259150468 1808.9352313072268 1683.2360434580405 1883.1684878832257 1794.630131777461 1842.2483522494292 1797.7327940470147 1813.2285651127709 1899.5414122455154 1856.6192569184523 1887.522645069429 1871.5138391171736 1830.5761058228468 1829.3671409240735 1858.80951798131 1862.3542774987886 1962.3591953994364 1884.098456810528 1973.893666600162 2015.054213282614 1912.144842917116 1805.6981913958505 1879.1810959732588 1796.2386558352323 1827.4790395965335 1843.0539517793509 1866.5305806105353 1961.4817309685898 1994.491698837469 1943.5143008017287 1845.4148463517097 2310.6809030824948 1973.35053244123 1982.4269518199878 1913.715517925968 2127.486814536 1834.5917882701585 1860.5869476301614 1834.953218493753 1895.9439793372132 1903.5448775658224 1965.3131493750398 1894.409115382413 1859.7854770541944 1916.5079207684448 1918.1906692268103 1842.0389021445794 1850.1761495624141 1898.5045465321664 1960.6263235277354 1953.3851711356228 1776.9851439413362 1861.4895615036655 1883.0467025197595 1909.5763143438678 1962.6370142791984 1175.4668432485164
mobilenetv1.tflite,19,710400,315000000,63.1328,1852.1399908874391 1951.5224770075508 1850.2571080849666 1849.6272894812098 1867.6750153354674 2014.0230954361612 2213.9445075580825 1870.8522335020568 1801.1442901586968 1923.311963521248 2249.2527537022506 2127.808761165871 1917.0412411190382 2564.4819957219156 1906.8947400453242 1885.9824363862153 1894.203275829 2014.1035957682595 1937.883092997535 1897.859927546755 1904.5902845219352 1921.5795078189694 1949.752616348597 1868.9592805470152 2103.363683027434 1956.044070874061 1877.5236392993845 1997.8848096362026 1925.1934937440735 1842.1240490300431 1947.601853990165 1915.494874547351 1892.497398240139 1939.9651363125386 1954.579123460718 1996.3975606994914 2037.67129644679 1846.1445012249317 1835.3405571744902 1924.5116674465096 1869.2696154705088 1849.8977094794016 1897.686842303007 1870.501459927039 1801.7980576266827 1846.1608485662227 1975.9911838106116 1890.2537416325579 2106.876136673451 2257.44104923707 1948.9513984346254 1854.0485503622874 1860.658408249109 1672.8370746407898 1838.8156470020322 1761.6276745402795 1895.054766026525 1830.1021230101385 1848.2599698246781 1921.93307918341 1933.8672858208736 1935.833879559923 1863.8885019215438 1883.7521033394596 1935.5108070669594 1780.7094764450649 1959.6082008310545 1712.3465254077835 1806.4152393291051 1889.9097063266531 1840.6549501938014 1954.6946139398303 1831.7581508569028 1878.954962371701 1902.5373777972054 1876.9371544661988 1959.5801492527105 1822.8695778452366 2074.157009805684 1885.7996666194197 1932.384549953635 1857.4597710950295 1841.7211885962354 1923.6090014658312 1878.2710836661206 1974.8557561146386 1859.0990315961399 1849.6307529138376 1830.1790183115381 1840.7078654094519 1871.391283749355 2616.3751598960534 2352.944196822664 2380.7451835894444 2273.259278739102 2002.1903543949597 1925.5880267580296 1880.030003451037 1828.1593391268416 1946.4126228286484 1896.554222390942 1942.4799622225662 2174.080524813909 2210.007037355929 1890.1349915744963 1804.5140463400041 1935.0142926018714 1801.2093397426795 1915.4095139220271 1923.424539305698 1902.824280501137 1953.4950224026788 1827.43324064339 1869.264729269179 1881.0267512628916 1814.064071573226 1849.2293477440967 1916.9084872185065 1866.165994980184 1857.0588159498286 1900.2398993102083 1897.6408582455992 1827.7069645503052 1833.5938162062675 1891.4191183096707 1804.4192487437006 1847.6827619775129 1929.4673030200759 1893.34108558439 1962.7530760745997 1900.7858786270879 1912.8582828712247 1907.0427999953667 2126.446874828462 2364.150935926778 1859.054982860601 1917.745440489556 1834.2398814311123 1877.5829171103621 1922.5244194440008 1846.9235412337282 1957.8051695424615 1838.6104227346325 1869.296511537787 1847.6153542097616 1846.7298050186942 1839.3991085208572 1879.5008753991194 1803.6008708742038 1921.1730421136513 1891.5707834808945 1990.9974991012148 1900.8513638005438 1898.5236811104642 1653.1694013960068 1905.974232089775 1894.1874925697591 1981.9157684619918 1780.8549012936885 1801.9929066870689 1913.385593856053 1834.4162088704427 1786.2357472069345 1858.3297501878621 1844.441311877168 1865.3180151024837 1864.2755252041677 1993.5891163397043 1902.3544919424926 1967.3185179383333 1907.8732390897262 1892.7368203675762 1775.4632803029338
mobilenetv1.tflite,20,710400,315000000,64.7248,1868.6381520960201 1838.3161483303566 1986.233807685488 1850.2217158590206 1879.3036716573538 1888.7564730087659 1918.3971173905825 1863.1796228736619 1903.4242247595894 1861.9188751772526 1892.8743552559915 1875.2381894782536 1933.1109311018436 1996.3613896833165 1841.5037375132008 1925.8207095272471 1924.5854336662733 1908.209361638459 1903.7126500653208 1861.1413938432677 1946.1426425760756 1919.3320887903974 1886.8465270541012 1932.2132994972267 2003.7540433462239 1833.9046760454664 1813.5433662190605 1835.0965244101328 1898.1870011698254 1884.1048569430736 1822.7975692437099 2186.5117664975946 2170.2879793404904 1952.6240163312484 1864.4059321053749 1927.6360916816916 1921.3662382524096 1894.4442940777922 1971.6901798005292 1875.5536829513665 1957.2364419038172 1839.8726638132537 1850.9599823144968 1780.699072131939 1849.5779076555796 1860.8506281171135 1863.1772721903546 1913.1852064829993 1916.3376890433747 1912.237681408502 1869.6341388535977 1923.0765818746233 1944.6787134597657 1806.220333864437 1933.3747946309725 1764.2189749379186 1876.9526726257513 1906.851340882935 1887.7141814816048 1920.659121326272 1816.0290246204204 1945.5503664379341 1929.2701526386559 1912.5075695121086 1918.4276459468833 1824.5718589608282 1975.8629355497385 2068.8281781089586 1906.4169782796764 1924.8537812110708 1944.778421405076 1988.2098469887376 1922.2749749097457 1925.5873866235452 2341.604124773751 1971.902276970951 1920.8437517295217 1918.784906503402 1962.746359669853 1905.7101506622796 2206.3806028148965 1924.8126695540327 1955.8595813595384 1903.206779803159 1935.9248526875517 1821.364096947254 1883.5697778837578 1926.2789499407802 1908.7167605429438 1931.5587471973497 1953.36158362316 2102.569301977506 2172.1343420386315 1946.5151643391102 1973.8120062864205 1917.0169036566986 1947.6325827338026 1896.010640299217 1822.0070476842775 1785.7212311828378 1835.0229266506124 1863.8504801442193 1913.8645019789515 1870.6420306773862 1909.4771836136458 1847.9776136969235 1881.721851597024 1847.0789152416921 1875.1972999936515 1864.536177564181 1951.1798952844235 1885.4827328116378 2006.390170453078 1919.1587645483196 1909.1461804309865 1929.1397640427622 2133.574305263511 2219.5826383553253 1828.4763534242777 1876.118164757727 1902.6702183087373 1953.0126565339128 1907.9186611490356 1920.473757785574 1923.4958905078322 1910.218965813973 1929.2136838967062 1906.447858441059 1821.330480609471 2010.4612390396305 1891.7211220086044 1881.6513822449833 1902.016224515677 1930.35211944743 1894.9660142713242 1941.1604713434538 1911.3294036890782 1914.3059004602392 1896.7062210180181 1885.184240673581 1841.4488800373415 1777.1181894156523 1922.8813427349949 1787.3544133794849 1901.9442284721947 1915.552064320088 1942.2492122910658 1799.6641462328444 1969.548658010663 1872.1787368156313 1934.2511958325072 1854.2887786778967 1958.4360211137957 1849.1802739442155 1953.759906959084 1879.6048973688462 1877.32566855408 1964.3690576053186 1918.8540420510303 2262.045063399798 2115.093518324895 1901.7169206416427 1914.915524081535 1916.6597325614323 1920.627554573401 1905.8707049737109 1911.2533138824185 1860.7503666568916 1991.4776441375732 1853.8242232064877 1898.553414317586 1865.3337990256725 1813.4035007391103 1923.6767039882166 1893.7979714510077 1871.0088060736907 1913.831817096423 1920.6094891890866 1285.1374615834218
